Country	TerritoryName	CategoryName	ProductSubcategory	ProductName	ProductColor	OrderQty	SubTotal	YearOrdered	MonthOrdered
USA	Southwest	Bikes	Mountain Bikes	Mountain-200 Black, 42	Black	1	2351.96	2014	January
USA	Southwest	Accessories	Fenders	Fender Set - Mountain		1	2351.96	2014	January
USA	Southwest	Accessories	Helmets	Sport-100 Helmet, Black	Black	1	2351.96	2014	January
USA	Southwest	Bikes	Touring Bikes	Touring-1000 Blue, 46	Blue	1	2419.06	2014	January
USA	Southwest	Accessories	Helmets	Sport-100 Helmet, Red	Red	1	2419.06	2014	January
USA	Southwest	Bikes	Touring Bikes	Touring-1000 Blue, 50	Blue	1	2393.06	2014	January
USA	Southwest	Clothing	Caps	AWC Logo Cap	Multi	1	2393.06	2014	January
USA	Southwest	Bikes	Touring Bikes	Touring-1000 Blue, 46	Blue	1	2419.06	2014	January
USA	Southwest	Accessories	Helmets	Sport-100 Helmet, Red	Red	1	2419.06	2014	January
USA	Southwest	Bikes	Touring Bikes	Touring-1000 Blue, 60	Blue	1	2393.06	2014	January
USA	Southwest	Clothing	Socks	Racing Socks, L	White	1	2393.06	2014	January
USA	Southwest	Bikes	Road Bikes	Road-750 Black, 44	Black	1	553.97	2014	January
USA	Southwest	Accessories	Bottles and Cages	Water Bottle - 30 oz.		1	553.97	2014	January
USA	Southwest	Accessories	Bottles and Cages	Road Bottle Cage		1	553.97	2014	January
USA	Southwest	Bikes	Road Bikes	Road-550-W Yellow, 40	Yellow	1	1155.48	2014	January
USA	Southwest	Accessories	Helmets	Sport-100 Helmet, Red	Red	1	1155.48	2014	January
USA	Northwest	Bikes	Road Bikes	Road-550-W Yellow, 44	Yellow	1	1155.48	2014	January
USA	Northwest	Accessories	Helmets	Sport-100 Helmet, Blue	Blue	1	1155.48	2014	January
USA	Southwest	Bikes	Road Bikes	Road-550-W Yellow, 38	Yellow	1	1155.48	2014	January
USA	Southwest	Accessories	Helmets	Sport-100 Helmet, Black	Black	1	1155.48	2014	January
USA	Southwest	Bikes	Road Bikes	Road-350-W Yellow, 44	Yellow	1	1735.98	2014	January
USA	Southwest	Accessories	Helmets	Sport-100 Helmet, Black	Black	1	1735.98	2014	January
USA	Northwest	Accessories	Helmets	Sport-100 Helmet, Black	Black	1	84.98	2014	January
USA	Northwest	Clothing	Jerseys	Long-Sleeve Logo Jersey, L	Multi	1	84.98	2014	January
USA	Southwest	Clothing	Jerseys	Short-Sleeve Classic Jersey, XL	Yellow	1	53.99	2014	January
USA	Southwest	Accessories	Tires and Tubes	Road Tire Tube		1	6.28	2014	January
USA	Southwest	Accessories	Tires and Tubes	Patch Kit/8 Patches		1	6.28	2014	January
USA	Southwest	Accessories	Tires and Tubes	Patch Kit/8 Patches		1	2.29	2014	January
USA	Southwest	Accessories	Tires and Tubes	Road Tire Tube		1	25.48	2014	January
USA	Southwest	Accessories	Tires and Tubes	LL Road Tire		1	25.48	2014	January
USA	Southwest	Accessories	Tires and Tubes	LL Mountain Tire		1	24.99	2014	January
USA	Southwest	Clothing	Gloves	Half-Finger Gloves, S	Black	1	49.48	2014	January
USA	Southwest	Accessories	Tires and Tubes	LL Mountain Tire		1	49.48	2014	January
USA	Northwest	Accessories	Tires and Tubes	HL Road Tire		1	36.59	2014	January
USA	Northwest	Accessories	Tires and Tubes	Road Tire Tube		1	36.59	2014	January
USA	Northwest	Accessories	Tires and Tubes	ML Mountain Tire		1	29.99	2014	January
USA	Southwest	Accessories	Bottles and Cages	Water Bottle - 30 oz.		1	14.98	2014	January
USA	Southwest	Accessories	Bottles and Cages	Mountain Bottle Cage		1	14.98	2014	January
USA	Southwest	Clothing	Shorts	Women's Mountain Shorts, L	Black	1	123.98	2014	January
USA	Southwest	Clothing	Jerseys	Short-Sleeve Classic Jersey, L	Yellow	1	123.98	2014	January
USA	Northwest	Clothing	Caps	AWC Logo Cap	Multi	1	13.98	2014	January
USA	Northwest	Accessories	Bottles and Cages	Water Bottle - 30 oz.		1	13.98	2014	January
USA	Southwest	Accessories	Tires and Tubes	Mountain Tire Tube		1	7.28	2014	January
USA	Southwest	Accessories	Tires and Tubes	Patch Kit/8 Patches		1	7.28	2014	January
USA	Northwest	Accessories	Tires and Tubes	Mountain Tire Tube		1	42.28	2014	January
USA	Northwest	Accessories	Tires and Tubes	HL Mountain Tire		1	42.28	2014	January
USA	Northwest	Accessories	Tires and Tubes	Patch Kit/8 Patches		1	42.28	2014	January
USA	Southwest	Accessories	Tires and Tubes	Mountain Tire Tube		1	39.99	2014	January
USA	Southwest	Accessories	Tires and Tubes	HL Mountain Tire		1	39.99	2014	January
USA	Northwest	Accessories	Fenders	Fender Set - Mountain		1	71.97	2014	January
USA	Northwest	Clothing	Jerseys	Long-Sleeve Logo Jersey, M	Multi	1	71.97	2014	January
USA	Northwest	Accessories	Tires and Tubes	Mountain Tire Tube		1	111.96	2014	January
USA	Northwest	Accessories	Tires and Tubes	HL Mountain Tire		1	111.96	2014	January
USA	Northwest	Accessories	Fenders	Fender Set - Mountain		1	111.96	2014	January
USA	Northwest	Clothing	Jerseys	Long-Sleeve Logo Jersey, S	Multi	1	111.96	2014	January
USA	Southwest	Bikes	Mountain Bikes	Mountain-500 Silver, 52	Silver	1	614.96	2014	January
USA	Southwest	Accessories	Bottles and Cages	Water Bottle - 30 oz.		1	614.96	2014	January
USA	Southwest	Accessories	Bottles and Cages	Mountain Bottle Cage		1	614.96	2014	January
USA	Southwest	Accessories	Helmets	Sport-100 Helmet, Black	Black	1	614.96	2014	January
USA	Southwest	Bikes	Mountain Bikes	Mountain-200 Black, 38	Black	1	2294.99	2014	January
USA	Southwest	Clothing	Caps	AWC Logo Cap	Multi	1	2393.06	2014	January
USA	Southwest	Bikes	Touring Bikes	Touring-1000 Yellow, 60	Yellow	1	2393.06	2014	January
USA	Southwest	Bikes	Touring Bikes	Touring-1000 Blue, 60	Blue	1	2419.06	2014	January
USA	Southwest	Accessories	Helmets	Sport-100 Helmet, Black	Black	1	2419.06	2014	January
USA	Southwest	Bikes	Touring Bikes	Touring-1000 Blue, 46	Blue	1	2393.06	2014	January
USA	Southwest	Clothing	Caps	AWC Logo Cap	Multi	1	2393.06	2014	January
USA	Southwest	Bikes	Road Bikes	Road-350-W Yellow, 40	Yellow	1	1759.97	2014	January
USA	Southwest	Clothing	Jerseys	Long-Sleeve Logo Jersey, XL	Multi	1	1759.97	2014	January
USA	Southwest	Clothing	Socks	Racing Socks, L	White	1	1759.97	2014	January
USA	Northeast	Bikes	Road Bikes	Road-550-W Yellow, 48	Yellow	2	11710.422	2014	January
USA	Northeast	Clothing	Socks	Racing Socks, L	White	5	11710.422	2014	January
USA	Northeast	Bikes	Road Bikes	Road-250 Black, 44	Black	3	11710.422	2014	January
USA	Northeast	Bikes	Road Bikes	Road-750 Black, 52	Black	1	11710.422	2014	January
USA	Northeast	Bikes	Road Bikes	Road-350-W Yellow, 48	Yellow	2	11710.422	2014	January
USA	Northeast	Clothing	Jerseys	Short-Sleeve Classic Jersey, XL	Yellow	2	11710.422	2014	January
USA	Northeast	Clothing	Vests	Classic Vest, S	Blue	3	11710.422	2014	January
USA	Northeast	Clothing	Socks	Racing Socks, M	White	2	11710.422	2014	January
USA	Northeast	Bikes	Road Bikes	Road-550-W Yellow, 38	Yellow	2	11710.422	2014	January
USA	Northeast	Bikes	Road Bikes	Road-350-W Yellow, 40	Yellow	2	11710.422	2014	January
USA	Northeast	Accessories	Tires and Tubes	Patch Kit/8 Patches		1	2428.476	2014	January
USA	Northeast	Bikes	Touring Bikes	Touring-3000 Blue, 58	Blue	1	2428.476	2014	January
USA	Northeast	Bikes	Touring Bikes	Touring-3000 Yellow, 44	Yellow	1	2428.476	2014	January
USA	Northeast	Bikes	Touring Bikes	Touring-3000 Yellow, 54	Yellow	3	2428.476	2014	January
USA	Northeast	Components	Touring Frames	LL Touring Frame - Blue, 54	Blue	1	2428.476	2014	January
Central	Central	Bikes	Mountain Bikes	Mountain-500 Silver, 42	Silver	1	32798.562	2014	January
Central	Central	Bikes	Mountain Bikes	Mountain-200 Black, 42	Black	4	32798.562	2014	January
Central	Central	Bikes	Mountain Bikes	Mountain-200 Black, 38	Black	4	32798.562	2014	January
Central	Central	Components	Pedals	HL Mountain Pedal	Silver/Black	2	32798.562	2014	January
Central	Central	Bikes	Mountain Bikes	Mountain-200 Black, 46	Black	2	32798.562	2014	January
Central	Central	Clothing	Vests	Classic Vest, S	Blue	5	32798.562	2014	January
Central	Central	Clothing	Shorts	Women's Mountain Shorts, L	Black	10	32798.562	2014	January
Central	Central	Bikes	Mountain Bikes	Mountain-200 Silver, 38	Silver	1	32798.562	2014	January
Central	Central	Components	Mountain Frames	LL Mountain Frame - Black, 44	Black	2	32798.562	2014	January
Central	Central	Bikes	Mountain Bikes	Mountain-500 Black, 44	Black	2	32798.562	2014	January
Central	Central	Components	Mountain Frames	ML Mountain Frame-W - Silver, 40	Silver	2	32798.562	2014	January
Central	Central	Bikes	Mountain Bikes	Mountain-500 Black, 40	Black	3	32798.562	2014	January
Central	Central	Bikes	Mountain Bikes	Mountain-500 Black, 42	Black	3	32798.562	2014	January
Central	Central	Bikes	Mountain Bikes	Mountain-500 Silver, 52	Silver	1	32798.562	2014	January
Central	Central	Bikes	Mountain Bikes	Mountain-400-W Silver, 38	Silver	5	32798.562	2014	January
Central	Central	Bikes	Mountain Bikes	Mountain-400-W Silver, 46	Silver	1	32798.562	2014	January
Central	Central	Components	Mountain Frames	LL Mountain Frame - Silver, 42	Silver	3	32798.562	2014	January
Central	Central	Clothing	Jerseys	Short-Sleeve Classic Jersey, XL	Yellow	6	32798.562	2014	January
Central	Central	Clothing	Shorts	Women's Mountain Shorts, S	Black	4	32798.562	2014	January
Central	Central	Bikes	Mountain Bikes	Mountain-500 Black, 48	Black	5	32798.562	2014	January
Central	Central	Bikes	Mountain Bikes	Mountain-500 Black, 52	Black	2	32798.562	2014	January
Central	Central	Bikes	Mountain Bikes	Mountain-500 Silver, 40	Silver	1	32798.562	2014	January
Central	Central	Bikes	Mountain Bikes	Mountain-500 Silver, 44	Silver	1	32798.562	2014	January
Central	Central	Bikes	Mountain Bikes	Mountain-200 Silver, 46	Silver	4	32798.562	2014	January
Central	Central	Bikes	Mountain Bikes	Mountain-500 Silver, 48	Silver	1	32798.562	2014	January
Central	Central	Bikes	Mountain Bikes	Mountain-400-W Silver, 40	Silver	1	32798.562	2014	January
USA	Southwest	Bikes	Touring Bikes	Touring-1000 Blue, 46	Blue	1	22021.782	2014	January
USA	Southwest	Components	Bottom Brackets	HL Bottom Bracket		1	22021.782	2014	January
USA	Southwest	Bikes	Touring Bikes	Touring-3000 Yellow, 50	Yellow	1	22021.782	2014	January
USA	Southwest	Components	Chains	Chain	Silver	1	22021.782	2014	January
USA	Southwest	Bikes	Touring Bikes	Touring-3000 Blue, 50	Blue	2	22021.782	2014	January
USA	Southwest	Clothing	Jerseys	Short-Sleeve Classic Jersey, L	Yellow	5	22021.782	2014	January
USA	Southwest	Bikes	Touring Bikes	Touring-1000 Blue, 50	Blue	2	22021.782	2014	January
USA	Southwest	Bikes	Touring Bikes	Touring-3000 Blue, 44	Blue	3	22021.782	2014	January
USA	Southwest	Bikes	Touring Bikes	Touring-1000 Blue, 54	Blue	2	22021.782	2014	January
USA	Southwest	Bikes	Touring Bikes	Touring-2000 Blue, 60	Blue	1	22021.782	2014	January
USA	Southwest	Components	Derailleurs	Front Derailleur	Silver	3	22021.782	2014	January
USA	Southwest	Accessories	Bottles and Cages	Water Bottle - 30 oz.		5	22021.782	2014	January
USA	Southwest	Clothing	Vests	Classic Vest, S	Blue	4	22021.782	2014	January
USA	Southwest	Bikes	Touring Bikes	Touring-2000 Blue, 46	Blue	3	22021.782	2014	January
USA	Southwest	Bikes	Touring Bikes	Touring-3000 Yellow, 54	Yellow	1	22021.782	2014	January
USA	Southwest	Bikes	Touring Bikes	Touring-1000 Yellow, 50	Yellow	1	22021.782	2014	January
USA	Southwest	Bikes	Touring Bikes	Touring-3000 Blue, 62	Blue	2	22021.782	2014	January
USA	Southwest	Bikes	Touring Bikes	Touring-1000 Blue, 60	Blue	1	22021.782	2014	January
USA	Southwest	Components	Cranksets	HL Crankset	Black	1	22021.782	2014	January
USA	Southwest	Clothing	Jerseys	Short-Sleeve Classic Jersey, XL	Yellow	7	22021.782	2014	January
USA	Southwest	Bikes	Touring Bikes	Touring-3000 Blue, 54	Blue	2	22021.782	2014	January
USA	Southwest	Components	Brakes	Front Brakes	Silver	1	22021.782	2014	January
USA	Southwest	Clothing	Caps	AWC Logo Cap	Multi	2	22021.782	2014	January
USA	Southwest	Accessories	Bike Racks	Hitch Rack - 4-Bike		3	22021.782	2014	January
USA	Southwest	Bikes	Touring Bikes	Touring-2000 Blue, 54	Blue	2	22021.782	2014	January
USA	Southwest	Clothing	Jerseys	Long-Sleeve Logo Jersey, L	Multi	2	22021.782	2014	January
USA	Southwest	Bikes	Touring Bikes	Touring-3000 Yellow, 58	Yellow	2	22021.782	2014	January
USA	Southwest	Bikes	Touring Bikes	Touring-3000 Yellow, 62	Yellow	1	22021.782	2014	January
USA	Northwest	Components	Saddles	ML Mountain Seat/Saddle		3	13573.704	2014	January
USA	Northwest	Components	Brakes	Front Brakes	Silver	1	13573.704	2014	January
USA	Northwest	Clothing	Shorts	Women's Mountain Shorts, S	Black	4	13573.704	2014	January
USA	Northwest	Components	Mountain Frames	ML Mountain Frame-W - Silver, 42	Silver	1	13573.704	2014	January
USA	Northwest	Bikes	Mountain Bikes	Mountain-200 Black, 38	Black	5	13573.704	2014	January
USA	Northwest	Components	Chains	Chain	Silver	2	13573.704	2014	January
USA	Northwest	Components	Mountain Frames	LL Mountain Frame - Black, 44	Black	1	13573.704	2014	January
USA	Northwest	Components	Mountain Frames	LL Mountain Frame - Silver, 42	Silver	4	13573.704	2014	January
USA	Northwest	Clothing	Shorts	Women's Mountain Shorts, L	Black	6	13573.704	2014	January
USA	Northwest	Components	Mountain Frames	ML Mountain Frame-W - Silver, 40	Silver	1	13573.704	2014	January
USA	Northwest	Components	Cranksets	HL Crankset	Black	2	13573.704	2014	January
USA	Northwest	Components	Handlebars	ML Mountain Handlebars		1	13573.704	2014	January
USA	Northwest	Components	Pedals	HL Mountain Pedal	Silver/Black	2	13573.704	2014	January
USA	Northwest	Components	Handlebars	LL Mountain Handlebars		2	13573.704	2014	January
USA	Northwest	Bikes	Mountain Bikes	Mountain-200 Black, 46	Black	1	13573.704	2014	January
USA	Northwest	Components	Derailleurs	Front Derailleur	Silver	1	13573.704	2014	January
USA	Northwest	Bikes	Mountain Bikes	Mountain-200 Silver, 38	Silver	2	13573.704	2014	January
USA	Southwest	Bikes	Road Bikes	Road-550-W Yellow, 38	Yellow	1	52766.5746	2014	January
USA	Southwest	Bikes	Road Bikes	Road-350-W Yellow, 40	Yellow	11	52766.5746	2014	January
USA	Southwest	Components	Pedals	LL Road Pedal	Silver/Black	3	52766.5746	2014	January
USA	Southwest	Clothing	Socks	Racing Socks, L	White	3	52766.5746	2014	January
USA	Southwest	Clothing	Jerseys	Long-Sleeve Logo Jersey, M	Multi	5	52766.5746	2014	January
USA	Southwest	Clothing	Vests	Classic Vest, M	Blue	4	52766.5746	2014	January
USA	Southwest	Components	Pedals	ML Road Pedal	Silver/Black	2	52766.5746	2014	January
USA	Southwest	Clothing	Gloves	Half-Finger Gloves, M	Black	5	52766.5746	2014	January
USA	Southwest	Bikes	Road Bikes	Road-750 Black, 48	Black	6	52766.5746	2014	January
USA	Southwest	Clothing	Jerseys	Long-Sleeve Logo Jersey, L	Multi	1	52766.5746	2014	January
USA	Southwest	Bikes	Road Bikes	Road-550-W Yellow, 48	Yellow	2	52766.5746	2014	January
USA	Southwest	Bikes	Road Bikes	Road-750 Black, 52	Black	5	52766.5746	2014	January
USA	Southwest	Clothing	Jerseys	Long-Sleeve Logo Jersey, XL	Multi	5	52766.5746	2014	January
USA	Southwest	Components	Pedals	HL Road Pedal	Silver/Black	4	52766.5746	2014	January
USA	Southwest	Components	Road Frames	LL Road Frame - Black, 52	Black	5	52766.5746	2014	January
USA	Southwest	Clothing	Jerseys	Short-Sleeve Classic Jersey, XL	Yellow	11	52766.5746	2014	January
USA	Southwest	Clothing	Gloves	Half-Finger Gloves, S	Black	3	52766.5746	2014	January
USA	Southwest	Accessories	Helmets	Sport-100 Helmet, Black	Black	7	52766.5746	2014	January
USA	Southwest	Bikes	Road Bikes	Road-550-W Yellow, 40	Yellow	1	52766.5746	2014	January
USA	Southwest	Bikes	Road Bikes	Road-350-W Yellow, 42	Yellow	9	52766.5746	2014	January
USA	Southwest	Bikes	Road Bikes	Road-250 Black, 44	Black	4	52766.5746	2014	January
USA	Southwest	Components	Road Frames	ML Road Frame-W - Yellow, 44	Yellow	1	52766.5746	2014	January
USA	Southwest	Clothing	Jerseys	Short-Sleeve Classic Jersey, S	Yellow	2	52766.5746	2014	January
USA	Southwest	Clothing	Vests	Classic Vest, S	Blue	8	52766.5746	2014	January
USA	Southwest	Accessories	Helmets	Sport-100 Helmet, Blue	Blue	6	52766.5746	2014	January
USA	Southwest	Accessories	Bike Racks	Hitch Rack - 4-Bike		4	52766.5746	2014	January
USA	Southwest	Accessories	Helmets	Sport-100 Helmet, Red	Red	3	52766.5746	2014	January
USA	Southwest	Components	Road Frames	ML Road Frame-W - Yellow, 38	Yellow	1	52766.5746	2014	January
USA	Southwest	Components	Road Frames	ML Road Frame-W - Yellow, 48	Yellow	2	52766.5746	2014	January
USA	Southwest	Bikes	Road Bikes	Road-750 Black, 58	Black	1	52766.5746	2014	January
USA	Southwest	Bikes	Road Bikes	Road-350-W Yellow, 48	Yellow	17	52766.5746	2014	January
USA	Southwest	Clothing	Jerseys	Short-Sleeve Classic Jersey, L	Yellow	5	52766.5746	2014	January
USA	Southwest	Clothing	Caps	AWC Logo Cap	Multi	7	52766.5746	2014	January
USA	Southwest	Accessories	Bottles and Cages	Water Bottle - 30 oz.		2	52766.5746	2014	January
USA	Southwest	Accessories	Cleaners	Bike Wash - Dissolver		6	52766.5746	2014	January
USA	Southwest	Components	Road Frames	LL Road Frame - Black, 58	Black	1	52766.5746	2014	January
USA	Southwest	Accessories	Hydration Packs	Hydration Pack - 70 oz.	Silver	7	52766.5746	2014	January
USA	Southwest	Bikes	Touring Bikes	Touring-3000 Blue, 50	Blue	1	4386.402	2014	January
USA	Southwest	Bikes	Touring Bikes	Touring-3000 Yellow, 44	Yellow	3	4386.402	2014	January
USA	Southwest	Bikes	Touring Bikes	Touring-3000 Blue, 54	Blue	1	4386.402	2014	January
USA	Southwest	Bikes	Touring Bikes	Touring-2000 Blue, 54	Blue	1	4386.402	2014	January
USA	Southwest	Bikes	Touring Bikes	Touring-1000 Blue, 46	Blue	1	4386.402	2014	January
USA	Southeast	Bikes	Touring Bikes	Touring-3000 Yellow, 50	Yellow	1	4480.614	2014	January
USA	Southeast	Bikes	Touring Bikes	Touring-1000 Blue, 60	Blue	1	4480.614	2014	January
USA	Southeast	Bikes	Touring Bikes	Touring-2000 Blue, 60	Blue	1	4480.614	2014	January
USA	Southeast	Bikes	Touring Bikes	Touring-3000 Blue, 50	Blue	1	4480.614	2014	January
USA	Southeast	Bikes	Touring Bikes	Touring-1000 Blue, 46	Blue	1	4480.614	2014	January
USA	Southwest	Bikes	Road Bikes	Road-550-W Yellow, 40	Yellow	2	19300.926	2014	January
USA	Southwest	Bikes	Road Bikes	Road-750 Black, 48	Black	5	19300.926	2014	January
USA	Southwest	Bikes	Road Bikes	Road-250 Black, 48	Black	2	19300.926	2014	January
USA	Southwest	Components	Road Frames	ML Road Frame-W - Yellow, 48	Yellow	2	19300.926	2014	January
USA	Southwest	Components	Road Frames	ML Road Frame-W - Yellow, 38	Yellow	2	19300.926	2014	January
USA	Southwest	Bikes	Road Bikes	Road-550-W Yellow, 48	Yellow	1	19300.926	2014	January
USA	Southwest	Clothing	Socks	Racing Socks, L	White	1	19300.926	2014	January
USA	Southwest	Components	Pedals	HL Road Pedal	Silver/Black	2	19300.926	2014	January
USA	Southwest	Components	Road Frames	LL Road Frame - Black, 52	Black	1	19300.926	2014	January
USA	Southwest	Bikes	Road Bikes	Road-750 Black, 52	Black	1	19300.926	2014	January
USA	Southwest	Bikes	Road Bikes	Road-350-W Yellow, 40	Yellow	2	19300.926	2014	January
USA	Southwest	Bikes	Road Bikes	Road-350-W Yellow, 42	Yellow	2	19300.926	2014	January
USA	Southwest	Bikes	Road Bikes	Road-250 Black, 44	Black	2	19300.926	2014	January
USA	Southwest	Bikes	Road Bikes	Road-750 Black, 58	Black	3	19300.926	2014	January
USA	Southwest	Bikes	Road Bikes	Road-550-W Yellow, 38	Yellow	4	19300.926	2014	January
USA	Southwest	Bikes	Touring Bikes	Touring-2000 Blue, 50	Blue	2	20857.776	2014	January
USA	Southwest	Bikes	Touring Bikes	Touring-1000 Blue, 50	Blue	2	20857.776	2014	January
USA	Southwest	Bikes	Touring Bikes	Touring-3000 Yellow, 54	Yellow	2	20857.776	2014	January
USA	Southwest	Components	Cranksets	HL Crankset	Black	1	20857.776	2014	January
USA	Southwest	Components	Brakes	Front Brakes	Silver	3	20857.776	2014	January
USA	Southwest	Bikes	Touring Bikes	Touring-3000 Yellow, 44	Yellow	1	20857.776	2014	January
USA	Southwest	Components	Bottom Brackets	HL Bottom Bracket		3	20857.776	2014	January
USA	Southwest	Bikes	Touring Bikes	Touring-3000 Yellow, 58	Yellow	1	20857.776	2014	January
USA	Southwest	Components	Derailleurs	Front Derailleur	Silver	1	20857.776	2014	January
USA	Southwest	Bikes	Touring Bikes	Touring-1000 Blue, 54	Blue	2	20857.776	2014	January
USA	Southwest	Bikes	Touring Bikes	Touring-3000 Blue, 50	Blue	2	20857.776	2014	January
USA	Southwest	Bikes	Touring Bikes	Touring-1000 Yellow, 46	Yellow	1	20857.776	2014	January
